"port_name","state","port_code","border","date","measure","value","latitude","longitude","point"
"Roma","Texas","2310","US-Mexico Border","2018-12-01T00:00:00.000","Trucks","725","26.403928","-99.018981","POINT (-99.018981 26.403928)"
"Trout River","New York","0715","US-Canada Border","2018-12-01T00:00:00.000","Trains","55","44.992058","-74.308172","POINT (-74.308172 44.992058)"
"Laredo","Texas","2304","US-Mexico Border","2018-12-01T00:00:00.000","Trucks","171061","27.499561","-99.507412","POINT (-99.507412 27.499561)"
"Antler","North Dakota","3413","US-Canada Border","2018-12-01T00:00:00.000","Trucks","221","48.999472","-101.296055","POINT (-101.296055 48.999472)"
"Alcan","Alaska","3104","US-Canada Border","2018-12-01T00:00:00.000","Trucks","486","62.614961","-141.001444","POINT (-141.001444 62.614961)"
"Houlton","Maine","0106","US-Canada Border","2018-12-01T00:00:00.000","Trucks","6873","46.134879","-67.781288","POINT (-67.781288 46.134879)"
"Roosville","Montana","3318","US-Canada Border","2018-12-01T00:00:00.000","Trucks","580","48.999638","-115.056027","POINT (-115.056027 48.999638)"
"Pembina","North Dakota","3401","US-Canada Border","2018-12-01T00:00:00.000","Trucks","15874","49.000453","-97.237036","POINT (-97.237036 49.000453)"
"Naco","Arizona","2603","US-Mexico Border","2018-12-01T00:00:00.000","Trucks","184","31.334084","-109.948413","POINT (-109.948413 31.334084)"
"Porthill","Idaho","3308","US-Canada Border","2018-12-01T00:00:00.000","Trucks","304","48.999861","-116.49925","POINT (-116.49925 48.999861)"
"Alexandria Bay","New York","0708","US-Canada Border","2018-12-01T00:00:00.000","Trucks","13543","44.347229","-75.983592","POINT (-75.983592 44.347229)"
"Del Rio","Texas","2302","US-Mexico Border","2018-12-01T00:00:00.000","Trucks","5360","29.326784","-100.927612","POINT (-100.927612 29.326784)"
"Baudette","Minnesota","3424","US-Canada Border","2018-12-01T00:00:00.000","Trucks","429","48.719109","-94.590467","POINT (-94.590467 48.719109)"
"Highgate Springs","Vermont","0212","US-Canada Border","2018-12-01T00:00:00.000","Trucks","7208","45.015414","-73.085037","POINT (-73.085037 45.015414)"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2018-12-01T00:00:00.000","Trucks","67257","43.09549","-79.055847","POINT (-79.055847 43.09549)"
"Vanceboro","Maine","0105","US-Canada Border","2018-12-01T00:00:00.000","Trucks","38","45.568761","-67.428541","POINT (-67.428541 45.568761)"
"Blaine","Washington","3004","US-Canada Border","2018-12-01T00:00:00.000","Trains","224","48.994045","-122.748884","POINT (-122.748884 48.994045)"
"Neche","North Dakota","3404","US-Canada Border","2018-12-01T00:00:00.000","Trucks","692","49.000527","-97.557333","POINT (-97.557333 49.000527)"
"Highgate Springs","Vermont","0212","US-Canada Border","2018-12-01T00:00:00.000","Trains","29","45.015414","-73.085037","POINT (-73.085037 45.015414)"
"Lancaster","Minnesota","3430","US-Canada Border","2018-12-01T00:00:00.000","Trucks","302","49.000194","-96.800527","POINT (-96.800527 49.000194)"
"Kenneth G Ward","Washington","3023","US-Canada Border","2018-12-01T00:00:00.000","Trucks","2924","49.002277","-122.485027","POINT (-122.485027 49.002277)"
"Maida","North Dakota","3416","US-Canada Border","2018-12-01T00:00:00.000","Trucks","170","49.00025","-98.36525","POINT (-98.36525 49.00025)"
"Blaine","Washington","3004","US-Canada Border","2018-12-01T00:00:00.000","Trucks","27497","48.994045","-122.748884","POINT (-122.748884 48.994045)"
"Pembina","North Dakota","3401","US-Canada Border","2018-12-01T00:00:00.000","Trains","121","49.000453","-97.237036","POINT (-97.237036 49.000453)"
"El Paso","Texas","2402","US-Mexico Border","2018-12-01T00:00:00.000","Trucks","58707","31.764363","-106.451188","POINT (-106.451188 31.764363)"
"Fort Fairfield","Maine","0107","US-Canada Border","2018-12-01T00:00:00.000","Trucks","495","46.765323","-67.789471","POINT (-67.789471 46.765323)"
"Eastport","Idaho","3302","US-Canada Border","2018-12-01T00:00:00.000","Trucks","3481","49.000555","-116.181027","POINT (-116.181027 49.000555)"
"St John","North Dakota","3405","US-Canada Border","2018-12-01T00:00:00.000","Trucks","88","48.999277","-99.659111","POINT (-99.659111 48.999277)"
"Laurier","Washington","3016","US-Canada Border","2018-12-01T00:00:00.000","Trains","12","49.000083","-118.223777","POINT (-118.223777 49.000083)"
"Limestone","Maine","0118","US-Canada Border","2018-12-01T00:00:00.000","Trucks","38","46.924555","-67.789597","POINT (-67.789597 46.924555)"
"Hansboro","North Dakota","3415","US-Canada Border","2018-12-01T00:00:00.000","Trucks","16","48.999583","-99.346527","POINT (-99.346527 48.999583)"
"Nogales","Arizona","2604","US-Mexico Border","2018-12-01T00:00:00.000","Trains","61","31.332839","-110.942516","POINT (-110.942516 31.332839)"
"Grand Portage","Minnesota","3613","US-Canada Border","2018-12-01T00:00:00.000","Trucks","914","48.001427","-89.58515","POINT (-89.58515 48.001427)"
"Port Huron","Michigan","3802","US-Canada Border","2018-12-01T00:00:00.000","Trucks","60359","42.998611","-82.423611","POINT (-82.423611 42.998611)"
"Dalton Cache","Alaska","3106","US-Canada Border","2018-12-01T00:00:00.000","Trucks","88","59.450556","-136.361944","POINT (-136.361944 59.450556)"
"Detroit","Michigan","3801","US-Canada Border","2018-12-01T00:00:00.000","Trains","142","42.331685","-83.047924","POINT (-83.047924 42.331685)"
"Brownsville","Texas","2301","US-Mexico Border","2018-12-01T00:00:00.000","Trucks","18678","25.95155","-97.40067","POINT (-97.40067 25.95155)"
"Eagle Pass","Texas","2303","US-Mexico Border","2018-12-01T00:00:00.000","Trucks","12970","28.705483","-100.511977","POINT (-100.511977 28.705483)"
"Eastport","Idaho","3302","US-Canada Border","2018-12-01T00:00:00.000","Trains","110","49.000555","-116.181027","POINT (-116.181027 49.000555)"
"Bridgewater","Maine","0127","US-Canada Border","2018-12-01T00:00:00.000","Trucks","388","46.450335","-67.78484","POINT (-67.78484 46.450335)"
"Northgate","North Dakota","3406","US-Canada Border","2018-12-01T00:00:00.000","Trains","16","48.998833","-102.27475","POINT (-102.27475 48.998833)"
"Pinecreek","Minnesota","3425","US-Canada Border","2018-12-01T00:00:00.000","Trucks","6","48.999916","-95.977694","POINT (-95.977694 48.999916)"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2018-12-01T00:00:00.000","Trains","177","43.09549","-79.055847","POINT (-79.055847 43.09549)"
"Champlain Rouses Point","New York","0712","US-Canada Border","2018-12-01T00:00:00.000","Trains","99","45.0088325953","-73.4526634854","POINT (-73.4526634854 45.0088325953)"
"Scobey","Montana","3309","US-Canada Border","2018-12-01T00:00:00.000","Trucks","20","48.999527","-105.407638","POINT (-105.407638 48.999527)"
"Brownsville","Texas","2301","US-Mexico Border","2018-12-01T00:00:00.000","Trains","67","25.95155","-97.40067","POINT (-97.40067 25.95155)"
"Sherwood","North Dakota","3414","US-Canada Border","2018-12-01T00:00:00.000","Trucks","365","48.999305","-101.627527","POINT (-101.627527 48.999305)"
"Del Bonita","Montana","3322","US-Canada Border","2018-12-01T00:00:00.000","Trucks","21","48.998555","-112.78825","POINT (-112.78825 48.998555)"
"Fortuna","North Dakota","3417","US-Canada Border","2018-12-01T00:00:00.000","Trucks","395","48.999555","-103.80925","POINT (-103.80925 48.999555)"
"Laurier","Washington","3016","US-Canada Border","2018-12-01T00:00:00.000","Trucks","431","49.000083","-118.223777","POINT (-118.223777 49.000083)"
"Metaline Falls","Washington","3025","US-Canada Border","2018-12-01T00:00:00.000","Trucks","603","48.999972","-117.299444","POINT (-117.299444 48.999972)"
"Madawaska","Maine","0109","US-Canada Border","2018-12-01T00:00:00.000","Trucks","157","47.360052","-68.328684","POINT (-68.328684 47.360052)"
"Portal","North Dakota","3403","US-Canada Border","2018-12-01T00:00:00.000","Trucks","5831","48.998944","-102.551944","POINT (-102.551944 48.998944)"
"International Falls","Minnesota","3604","US-Canada Border","2018-12-01T00:00:00.000","Trucks","1298","48.6078","-93.401355","POINT (-93.401355 48.6078)"
"Walhalla","North Dakota","3407","US-Canada Border","2018-12-01T00:00:00.000","Trucks","545","49.000472","-97.908416","POINT (-97.908416 49.000472)"
"Ogdensburg","New York","0701","US-Canada Border","2018-12-01T00:00:00.000","Trucks","3034","44.7330898624","-75.4577501759","POINT (-75.4577501759 44.7330898624)"
"Jackman","Maine","0104","US-Canada Border","2018-12-01T00:00:00.000","Trucks","5768","45.805661","-70.396722","POINT (-70.396722 45.805661)"
"Massena","New York","0704","US-Canada Border","2018-12-01T00:00:00.000","Trucks","1741","44.990556","-74.739722","POINT (-74.739722 44.990556)"
"Douglas","Arizona","2601","US-Mexico Border","2018-12-01T00:00:00.000","Trucks","2111","31.334043","-109.560344","POINT (-109.560344 31.334043)"
"Presidio","Texas","2403","US-Mexico Border","2018-12-01T00:00:00.000","Trucks","917","29.561827","-104.394907","POINT (-104.394907 29.561827)"
"Boundary","Washington","3015","US-Canada Border","2018-12-01T00:00:00.000","Trucks","27","49.00075","-117.627583","POINT (-117.627583 49.00075)"
"Eastport","Maine","0103","US-Canada Border","2018-12-01T00:00:00.000","Trucks","151","44.8594395785","-66.98007566","POINT (-66.98007566 44.8594395785)"
"International Falls","Minnesota","3604","US-Canada Border","2018-12-01T00:00:00.000","Trains","447","48.6078","-93.401355","POINT (-93.401355 48.6078)"
"Sumas","Washington","3009","US-Canada Border","2018-12-01T00:00:00.000","Trains","14","49.002388","-122.264805","POINT (-122.264805 49.002388)"
"Richford","Vermont","0203","US-Canada Border","2018-12-01T00:00:00.000","Trains","12","45.01174","-72.588559","POINT (-72.588559 45.01174)"
"Turner","Montana","3306","US-Canada Border","2018-12-01T00:00:00.000","Trucks","26","48.999527","-108.387916","POINT (-108.387916 48.999527)"
"Fort Fairfield","Maine","0107","US-Canada Border","2018-11-01T00:00:00.000","Trucks","512","46.765323","-67.789471","POINT (-67.789471 46.765323)"
"Nogales","Arizona","2604","US-Mexico Border","2018-11-01T00:00:00.000","Trains","68","31.332839","-110.942516","POINT (-110.942516 31.332839)"
"Raymond","Montana","3301","US-Canada Border","2018-11-01T00:00:00.000","Trucks","1491","48.999194","-104.574333","POINT (-104.574333 48.999194)"
"Oroville","Washington","3019","US-Canada Border","2018-11-01T00:00:00.000","Trucks","2225","49.000083","-119.461833","POINT (-119.461833 49.000083)"
"Jackman","Maine","0104","US-Canada Border","2018-11-01T00:00:00.000","Trucks","5536","45.805661","-70.396722","POINT (-70.396722 45.805661)"
"Limestone","Maine","0118","US-Canada Border","2018-11-01T00:00:00.000","Trucks","51","46.924555","-67.789597","POINT (-67.789597 46.924555)"
"Del Rio","Texas","2302","US-Mexico Border","2018-11-01T00:00:00.000","Trucks","6583","29.326784","-100.927612","POINT (-100.927612 29.326784)"
"Ogdensburg","New York","0701","US-Canada Border","2018-11-01T00:00:00.000","Trucks","3487","44.7330898624","-75.4577501759","POINT (-75.4577501759 44.7330898624)"
"Walhalla","North Dakota","3407","US-Canada Border","2018-11-01T00:00:00.000","Trucks","803","49.000472","-97.908416","POINT (-97.908416 49.000472)"
"Portal","North Dakota","3403","US-Canada Border","2018-11-01T00:00:00.000","Trucks","7242","48.998944","-102.551944","POINT (-102.551944 48.998944)"
"Dunseith","North Dakota","3422","US-Canada Border","2018-11-01T00:00:00.000","Trucks","1641","48.999277","-100.052166","POINT (-100.052166 48.999277)"
"Roseau","Minnesota","3426","US-Canada Border","2018-11-01T00:00:00.000","Trucks","277","48.999538","-95.766469","POINT (-95.766469 48.999538)"
"International Falls","Minnesota","3604","US-Canada Border","2018-11-01T00:00:00.000","Trucks","1456","48.6078","-93.401355","POINT (-93.401355 48.6078)"
"Sweetgrass","Montana","3310","US-Canada Border","2018-11-01T00:00:00.000","Trucks","10593","48.998388","-111.959611","POINT (-111.959611 48.998388)"
"Blaine","Washington","3004","US-Canada Border","2018-11-01T00:00:00.000","Trains","251","48.994045","-122.748884","POINT (-122.748884 48.994045)"
"Norton","Vermont","0211","US-Canada Border","2018-11-01T00:00:00.000","Trucks","1065","45.010771","-71.793219","POINT (-71.793219 45.010771)"
"Scobey","Montana","3309","US-Canada Border","2018-11-01T00:00:00.000","Trucks","24","48.999527","-105.407638","POINT (-105.407638 48.999527)"
"El Paso","Texas","2402","US-Mexico Border","2018-11-01T00:00:00.000","Trucks","70739","31.764363","-106.451188","POINT (-106.451188 31.764363)"
"Hidalgo","Texas","2305","US-Mexico Border","2018-11-01T00:00:00.000","Trucks","54269","26.095032","-98.271092","POINT (-98.271092 26.095032)"
"Jackman","Maine","0104","US-Canada Border","2018-11-01T00:00:00.000","Trains","21","45.805661","-70.396722","POINT (-70.396722 45.805661)"
"Frontier","Washington","3020","US-Canada Border","2018-11-01T00:00:00.000","Trucks","1747","49.0005","-117.831527","POINT (-117.831527 49.0005)"
"Detroit","Michigan","3801","US-Canada Border","2018-11-01T00:00:00.000","Trains","151","42.331685","-83.047924","POINT (-83.047924 42.331685)"
"Detroit","Michigan","3801","US-Canada Border","2018-11-01T00:00:00.000","Trucks","129182","42.331685","-83.047924","POINT (-83.047924 42.331685)"
"Maida","North Dakota","3416","US-Canada Border","2018-11-01T00:00:00.000","Trucks","189","49.00025","-98.36525","POINT (-98.36525 49.00025)"
"Eastport","Idaho","3302","US-Canada Border","2018-11-01T00:00:00.000","Trucks","4308","49.000555","-116.181027","POINT (-116.181027 49.000555)"
"Roma","Texas","2310","US-Mexico Border","2018-11-01T00:00:00.000","Trucks","725","26.403928","-99.018981","POINT (-99.018981 26.403928)"
"Santa Teresa","New Mexico","2408","US-Mexico Border","2018-11-01T00:00:00.000","Trucks","9278","31.783939","-106.679437","POINT (-106.679437 31.783939)"
"Van Buren","Maine","0108","US-Canada Border","2018-11-01T00:00:00.000","Trucks","1245","47.159645","-67.930799","POINT (-67.930799 47.159645)"
"Calais","Maine","0115","US-Canada Border","2018-11-01T00:00:00.000","Trucks","4986","45.188548","-67.275381","POINT (-67.275381 45.188548)"
"Sarles","North Dakota","3409","US-Canada Border","2018-11-01T00:00:00.000","Trucks","105","49.000027","-98.938361","POINT (-98.938361 49.000027)"
"Neche","North Dakota","3404","US-Canada Border","2018-11-01T00:00:00.000","Trucks","846","49.000527","-97.557333","POINT (-97.557333 49.000527)"
"Highgate Springs","Vermont","0212","US-Canada Border","2018-11-01T00:00:00.000","Trains","21","45.015414","-73.085037","POINT (-73.085037 45.015414)"
"Boundary","Washington","3015","US-Canada Border","2018-11-01T00:00:00.000","Trains","21","49.00075","-117.627583","POINT (-117.627583 49.00075)"
"Laredo","Texas","2304","US-Mexico Border","2018-11-01T00:00:00.000","Trains","370","27.499561","-99.507412","POINT (-99.507412 27.499561)"
"Lancaster","Minnesota","3430","US-Canada Border","2018-11-01T00:00:00.000","Trucks","373","49.000194","-96.800527","POINT (-96.800527 49.000194)"
"Morgan","Montana","3319","US-Canada Border","2018-11-01T00:00:00.000","Trucks","23","48.999829","-107.831819","POINT (-107.831819 48.999829)"
"Eagle Pass","Texas","2303","US-Mexico Border","2018-11-01T00:00:00.000","Trucks","14819","28.705483","-100.511977","POINT (-100.511977 28.705483)"
"Trout River","New York","0715","US-Canada Border","2018-11-01T00:00:00.000","Trains","54","44.992058","-74.308172","POINT (-74.308172 44.992058)"
"Alexandria Bay","New York","0708","US-Canada Border","2018-11-01T00:00:00.000","Trucks","15673","44.347229","-75.983592","POINT (-75.983592 44.347229)"
"Ferry","Washington","3013","US-Canada Border","2018-11-01T00:00:00.000","Trucks","68","49.000083","-118.761166","POINT (-118.761166 49.000083)"
"Whitlash","Montana","3321","US-Canada Border","2018-11-01T00:00:00.000","Trucks","1","48.99725","-111.257916","POINT (-111.257916 48.99725)"
"Buffalo Niagara Falls","New York","0901","US-Canada Border","2018-11-01T00:00:00.000","Trains","185","43.09549","-79.055847","POINT (-79.055847 43.09549)"
"Sumas","Washington","3009","US-Canada Border","2018-11-01T00:00:00.000","Trucks","12074","49.002388","-122.264805","POINT (-122.264805 49.002388)"
"Laurier","Washington","3016","US-Canada Border","2018-11-01T00:00:00.000","Trains","7","49.000083","-118.223777","POINT (-118.223777 49.000083)"
"Antler","North Dakota","3413","US-Canada Border","2018-11-01T00:00:00.000","Trucks","287","48.999472","-101.296055","POINT (-101.296055 48.999472)"
"Norton","Vermont","0211","US-Canada Border","2018-11-01T00:00:00.000","Trains","17","45.010771","-71.793219","POINT (-71.793219 45.010771)"
"Eagle Pass","Texas","2303","US-Mexico Border","2018-11-01T00:00:00.000","Trains","287","28.705483","-100.511977","POINT (-100.511977 28.705483)"
"Champlain Rouses Point","New York","0712","US-Canada Border","2018-11-01T00:00:00.000","Trains","96","45.0088325953","-73.4526634854","POINT (-73.4526634854 45.0088325953)"
"Vanceboro","Maine","0105","US-Canada Border","2018-11-01T00:00:00.000","Trucks","42","45.568761","-67.428541","POINT (-67.428541 45.568761)"
